Date,DayNum,StID,StName,Timestamp(ms),Trip,VehId,ac_power_kw,ac_power_w,accel,distance,elev_delta,elevation_m,heater_w,hv_current_a,hv_soc_percent,hv_voltage_v,lat,lon,motion_idx,prcp,soc_delta,speed,tmax,tmin
2018-08-24,295.527055593,USW00094847,Detroit,176000,2949,10,,250.0,0.11957172035869229,0.5610944171953646,0.0,255,0.0,7.05,100.0,394.25,42.2829488889,-83.74714444439999,248,0.0,0.0,0.0,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,179100,2949,10,,250.0,0.23145440697821895,0.5134791054234008,0.0,255,0.0,-25.333333333333332,100.0,393.25,42.2830369444,-83.7471319444,258,0.0,0.0,19.3199996948,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,182000,2949,10,,250.0,0.10026819183338312,0.5335362215741033,0.0,255,0.0,-49.166666666666664,100.0,392.5,42.283117499999996,-83.7471519444,264,0.0,0.0,34.4199981689,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,185300,2949,10,,250.0,0.06700394850446173,0.3976023915530312,0.0,255,0.0,-28.5,100.0,390.0,42.283196111100004,-83.7473775,270,0.0,0.0,38.969997406,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,188300,2949,10,,250.0,0.06719020512373111,0.2553097464353092,0.0,255,0.0,17.833333333333332,100.0,393.3333333333333,42.2832361111,-83.7477519444,276,0.0,0.0,26.579999923699997,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,192000,2949,10,,250.0,0.05652177874315089,0.10708889096114124,0.0,255,0.0,1.7142857142857142,100.0,394.57142857142856,42.2832408333,-83.7480630556,282,0.0,0.0,0.0,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,199100,2949,10,,250.0,0.46209381714258535,0.11194990257873937,0.0,255,0.0,-5.9,100.0,393.1,42.2832519444,-83.7481616667,289,0.0,0.0,0.0,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,203200,2949,10,,250.0,0.44531750607990844,0.3686652330841704,0.0,255,0.0,-21.875,100.0,393.25,42.2832658333,-83.7482458333,299,0.0,0.0,15.219999313399999,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,206100,2949,10,,250.0,0.11073372516347027,1.2463039914523464,0.0,255,0.0,-26.5,100.0,392.0,42.2833233333,-83.7482966667,307,0.0,0.0,28.849998474099998,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,209200,2949,10,,250.0,0.08833157118901062,0.7665836815298953,0.0,255,0.0,12.0,100.0,390.0,42.2835188889,-83.7482569444,313,0.0,0.0,11.149999618499999,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,212500,2949,10,,250.0,0.23078868389901008,0.08127789354079233,0.0,255,0.0,1.1666666666666667,100.0,391.75,42.2836391667,-83.7482308333,319,0.0,0.0,8.63999938965,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,214700,2949,10,,250.0,0.15150831520853422,0.15484813846082818,0.0,255,0.0,-18.0,100.0,392.5,42.2836516667,-83.74821083329998,325,0.0,0.0,11.699999809300001,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,242400,2949,10,,250.0,0.22209752397949645,0.5888127421313315,0.0,255,0.0,-3.263157894736842,100.0,393.60526315789474,42.2836297222,-83.7481288889,329,0.0,0.0,0.0,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,274700,2949,10,,250.0,0.0,0.1436311018625251,0.0,255,0.0,-1.75,100.0,394.0,42.2837219444,-83.7481763889,348,0.0,0.0,0.0,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,304900,2949,10,,250.0,0.0,0.13293810645040074,0.0,255,0.0,-1.7692307692307692,100.0,394.15384615384613,42.2836994444,-83.7481652778,358,0.0,0.0,0.0,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,334000,2949,10,,250.0,0.0,0.2355632258698344,-3.0,255,0.0,-1.7,100.0,394.4,42.2837202778,-83.7481561111,371,0.0,0.0,0.0,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,365200,2949,10,,250.0,0.0,0.11503244844220807,0.0,252,0.0,-1.7307692307692308,100.0,394.5,42.283757222199995,-83.7481444444,381,0.0,0.0,0.0,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,394900,2949,10,,250.0,0.0,0.5540143242708853,3.0,252,0.0,-1.8333333333333333,100.0,394.46666666666664,42.283775277800004,-83.7481441667,394,0.0,0.0,0.0,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,397600,2949,10,,250.0,0.5188892632968477,0.10199369050261947,0.0,255,0.0,-2.9,100.0,394.0,42.2836936111,-83.7479097222,409,0.0,0.0,4.5199999809300015,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,399700,2949,10,,250.0,0.10592685964791405,0.058416723897402136,0.0,255,0.0,-10.5,100.0,393.5,42.2837086111,-83.7479536111,414,0.0,0.0,0.0,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,404400,2949,10,,250.0,0.30298465910298633,0.2707857471107193,0.0,255,0.0,-8.8125,100.0,392.25,42.2836994444,-83.7479552778,418,0.0,0.0,13.130000114400001,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,407500,2949,10,,250.0,0.2726463643347598,0.22267016280677515,0.0,255,0.0,-1.375,100.0,393.5625,42.2836619444,-83.7477983333,426,0.0,0.0,10.880000114400001,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,410400,2949,10,,250.0,0.1763105716554729,0.2471444023330811,0.0,255,0.0,-2.2,100.0,394.5,42.2836305556,-83.74767777779999,434,0.0,0.0,14.4399995804,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,412700,2949,10,,250.0,0.18926059124281577,0.8681237874035591,-1.0,255,0.0,-13.428571428571429,100.0,393.7857142857143,42.2836675,-83.747585,439,0.0,0.0,20.4899997711,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,416300,2949,10,,250.0,0.11279392127537427,0.9929899497467092,0.0,254,0.0,-0.25,100.0,393.75,42.2838036111,-83.7475347222,446,0.0,0.0,20.6599998474,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,418900,2949,10,,250.0,0.15892476358719615,0.7751388396553294,0.0,254,0.0,9.642857142857142,100.0,395.0,42.2839594444,-83.7475116667,452,0.0,0.0,17.4899997711,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,422000,2949,10,,250.0,0.1791941459018377,0.8199597684999554,0.0,254,0.0,-10.0,100.0,394.25,42.2840811111,-83.7475108333,459,0.0,0.0,22.6499996185,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,425100,2949,10,,250.0,0.10693814060958755,1.099048156581784,0.0,254,0.0,-10.416666666666666,100.0,393.0,42.284209722199996,-83.7474727778,467,0.0,0.0,23.709999084499998,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,428200,2949,10,,250.0,0.128163055542142,1.1308562560493958,0.0,254,0.0,-3.5,100.0,393.7142857142857,42.2843822222,-83.7474597222,473,0.0,0.0,22.6800003052,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,431400,2949,10,,250.0,0.1448433498800431,0.8459522895902747,-3.0,254,0.0,8.642857142857142,100.0,394.14285714285717,42.2845597222,-83.74745611109999,480,0.0,0.0,12.5900001526,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,434400,2949,10,,250.0,0.24978315712108057,0.43763785568339664,0.0,251,0.0,2.25,100.0,395.0,42.2846925,-83.7474480556,487,0.0,0.0,8.88000011444,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,437500,2949,10,,250.0,0.1818358427046556,0.3139357536906716,0.0,251,0.0,-20.666666666666668,100.0,394.0,42.2847611111,-83.7474216667,493,0.0,0.0,20.6599998474,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,439600,2949,10,,250.0,0.06582371422440339,0.322138032250448,0.0,251,0.0,-26.75,100.0,393.0,42.2848083333,-83.7473102778,499,0.0,0.0,24.8799991608,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,442800,2949,10,,250.0,0.12979463498282895,0.07242337917361609,2.0,251,0.0,11.875,100.0,393.9375,42.2847666667,-83.7470836111,503,0.0,0.0,7.50999975204,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,445900,2949,10,,250.0,0.15501350422852758,0.3873702644350376,0.0,253,0.0,-23.833333333333332,100.0,394.5,42.2847630556,-83.7469983333,511,0.0,0.0,25.3500003815,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,449000,2949,10,,250.0,0.08852607046749342,1.2654067184710671,0.0,253,0.0,-17.166666666666668,100.0,391.0,42.2848225,-83.7468972222,517,0.0,0.0,27.5,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,452100,2949,10,,250.0,0.09985049861768175,0.7751655543839392,0.0,253,0.0,16.416666666666668,100.0,393.0,42.2850211111,-83.7468825,523,0.0,0.0,11.0,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,454300,2949,10,,250.0,0.09199380067199815,0.2603599794669033,0.0,253,0.0,1.9166666666666667,100.0,394.6666666666667,42.285142777800004,-83.74687444439999,529,0.0,0.0,0.0,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,458400,2949,10,,250.0,0.5159616724904117,0.44956282951610055,0.0,253,0.0,-10.857142857142858,100.0,393.57142857142856,42.2851836111,-83.7468875,535,0.0,0.0,11.449999809300001,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,461300,2949,10,,250.0,0.11074925752594227,1.3361475562363672,-3.0,253,0.0,-58.25,100.0,391.8333333333333,42.2852541667,-83.7468961111,542,0.0,0.0,33.6499977112,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,464400,2949,10,,250.0,0.05422312641904984,1.8971475687874881,0.0,250,0.0,-45.1,100.0,388.5,42.2854638889,-83.7469016667,548,0.0,0.0,42.7399978638,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,466700,2949,10,,250.0,0.05786159507645132,1.9697028533309704,0.0,250,0.0,-15.416666666666666,100.0,390.5,42.2857616667,-83.7468961111,553,0.0,0.0,44.4500007629,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,469600,2949,10,,250.0,0.05656377310601212,2.0624205659153625,-3.0,250,0.0,-4.666666666666667,100.0,392.5,42.2860708333,-83.7468922222,559,0.0,0.0,42.7599983215,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,473800,2949,10,,250.0,0.09565159320469638,2.325249556906872,0.0,247,0.0,0.6666666666666666,100.0,393.5,42.2863944444,-83.746825,565,0.0,0.0,37.9799995422,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,477100,2949,10,,250.0,0.0840937245365173,1.4136436991079848,0.0,247,0.0,18.142857142857142,100.0,394.42857142857144,42.2867586111,-83.7466302778,574,0.0,0.0,31.6399993896,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,480200,2949,10,,250.0,0.08054125420524677,1.3322278677043842,-5.0,247,0.0,11.083333333333334,100.0,395.0,42.286979722199995,-83.7464811111,581,0.0,0.0,33.0699996948,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,483200,2949,10,,250.0,0.08563244581186,1.48341478200245,1.0,242,0.0,-0.7857142857142857,100.0,394.42857142857144,42.2871883333,-83.746365,587,0.0,0.0,37.9399986267,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,486400,2949,10,,250.0,0.06799587048298594,1.2914010017719717,0.0,243,0.0,13.833333333333334,100.0,394.1666666666667,42.2874205556,-83.7462283333,594,0.0,0.0,28.7999992371,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,493400,2949,10,,250.0,0.08147469933199562,0.6077106404367261,0.0,243,0.0,5.2272727272727275,100.0,394.54545454545456,42.2876225,-83.74608694439999,600,0.0,0.0,0.0,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,497200,2949,10,,250.0,0.38623141031784713,0.2199059320451653,0.0,243,0.0,-2.8333333333333335,100.0,393.5833333333333,42.287717777800005,-83.74605,611,0.0,0.0,7.0399999618499995,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,500400,2949,10,,250.0,0.2006254036955039,0.9302675349409286,0.0,243,0.0,-25.857142857142858,100.0,392.7857142857143,42.2877519444,-83.7460102778,617,0.0,0.0,26.6299991608,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,502400,2949,10,,250.0,0.0499991679149226,1.3843927966505614,-7.0,243,0.0,-43.25,100.0,391.0,42.287897777800005,-83.7459511111,624,0.0,0.0,35.7099990845,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,505700,2949,10,,250.0,0.09182292679013634,0.9410777293576006,0.0,236,0.0,11.571428571428571,100.0,392.7142857142857,42.2881144444,-83.74581694439999,628,0.0,0.0,22.4300003052,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,518800,2949,10,,250.0,0.03452328196019244,0.5304064236479968,0.0,236,0.0,7.722222222222222,100.0,394.3333333333333,42.2882616667,-83.7457191667,635,0.0,0.0,0.0,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,522400,2949,10,,250.0,0.28698986952610406,0.33838564295232165,0.0,236,0.0,-26.666666666666668,100.0,393.5,42.288344722199994,-83.7456725,644,0.0,0.0,16.5499992371,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,525400,2949,10,,250.0,0.08462622835977873,0.5916882904242726,0.0,236,0.0,-121.25,100.0,390.1666666666667,42.2883969444,-83.74559361109999,650,0.0,0.0,40.4899978638,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,528500,2949,10,,250.0,0.051094599018858364,0.7851699904457209,0.0,236,0.0,-1.7,100.0,383.5,42.288311666700004,-83.7452941667,656,0.0,0.0,34.2599983215,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,530600,2949,10,,250.0,0.07353221849727452,0.7040433558462641,0.0,236,0.0,10.333333333333334,100.0,387.1666666666667,42.288195,-83.7449711111,661,0.0,0.0,29.48999977110001,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,533900,2949,10,,250.0,0.1111047661755241,0.271005776806446,0.0,236,0.0,17.928571428571427,100.0,394.5,42.2880894444,-83.7447052778,667,0.0,0.0,11.3899993896,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,538400,2949,10,,250.0,0.05967916629353367,0.11685862565236428,2.0,236,0.0,-1.8333333333333333,100.0,393.8333333333333,42.2880491667,-83.7445941667,674,0.0,0.0,0.0,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,541300,2949,10,,250.0,0.23396638956399968,0.3329373522437564,0.0,238,0.0,-41.5,100.0,392.6666666666667,42.2880313889,-83.7445575,680,0.0,0.0,22.579999923699997,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,544400,2949,10,,250.0,0.0844725233636802,0.760165299719062,2.0,238,0.0,-75.66666666666667,100.0,391.6666666666667,42.2879816667,-83.74442694439999,686,0.0,0.0,39.3499984741,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,546600,2949,10,,250.0,0.03628516319015581,0.9111270957973796,0.0,240,0.0,-57.375,100.0,387.5,42.2878686111,-83.7441175,692,0.0,0.0,44.4599990845,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,550800,2949,10,,250.0,0.0863655947484332,1.2880988323434683,0.0,240,0.0,-35.388888888888886,100.0,388.6111111111111,42.2877336111,-83.743735,696,0.0,0.0,47.2099990845,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,554400,2949,10,,250.0,0.06650381774861538,0.8763454805261145,0.0,240,0.0,5.785714285714286,100.0,390.07142857142856,42.2875427778,-83.74319444439999,705,0.0,0.0,39.1699981689,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,557000,2949,10,,250.0,0.08189185770027602,0.7778845871773218,0.0,240,0.0,19.714285714285715,100.0,393.5,42.2874133333,-83.7428183333,712,0.0,0.0,27.4300003052,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,560100,2949,10,,250.0,0.10229860356094352,0.7308228364273925,0.0,240,0.0,7.083333333333333,100.0,393.5,42.2872988889,-83.7424747222,719,0.0,0.0,21.8699989319,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,563200,2949,10,,250.0,0.10271718266339376,0.5517824177915389,0.0,240,0.0,-36.416666666666664,100.0,393.5,42.2871894444,-83.7421975,725,0.0,0.0,32.9300003052,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,566400,2949,10,,250.0,0.09917607389489581,1.1716681076676894,10.0,240,0.0,-56.0625,100.0,390.0625,42.2871055556,-83.7423711111,731,0.0,0.0,32.1800003052,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,569500,2949,10,,250.0,0.08450148293426453,0.622835007298688,0.0,250,0.0,0.16666666666666666,100.0,388.0,42.2869252778,-83.7426638889,739,0.0,0.0,16.6599998474,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,572500,2949,10,,250.0,0.16045721352392733,0.22247029658092013,-3.0,250,0.0,-4.5,100.0,392.5,42.2868297222,-83.74283,745,0.0,0.0,10.029999733,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,574700,2949,10,,250.0,0.10428454298365025,0.584019156637232,0.0,247,0.0,-34.0,100.0,391.25,42.2868033333,-83.74301388890001,751,0.0,0.0,19.4899997711,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,577800,2949,10,,250.0,0.10192444380318119,1.4766525475309649,-7.0,247,0.0,-88.14285714285714,100.0,390.0,42.286895,-83.7430094444,755,0.0,0.0,42.9199981689,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,580900,2949,10,,250.0,0.06104270218993934,1.496089733863712,0.0,240,0.0,-94.71428571428571,100.0,386.42857142857144,42.2871244444,-83.7427452778,762,0.0,0.0,56.9899978638,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,584000,2949,10,,250.0,0.04237610655955832,1.7013956865417432,-1.0,240,0.0,-76.41666666666667,100.0,385.0,42.2873544444,-83.74236305560001,769,0.0,0.0,62.2799987793,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,587200,2949,10,,250.0,0.05678009280267633,1.6996107105339282,0.0,239,0.0,-8.3125,100.0,386.75,42.287615,-83.7418897222,775,0.0,0.0,59.579998016400005,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,590300,2949,10,,250.0,0.051009450115269216,1.5863298807594524,-1.0,239,0.0,30.642857142857142,100.0,390.0,42.287875,-83.74140583329998,783,0.0,0.0,57.2999992371,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,593400,2949,10,,250.0,0.044009996068303976,1.6028300685331534,0.0,238,0.0,15.333333333333334,100.0,394.0,42.2881166667,-83.7409191667,790,0.0,0.0,58.4899978638,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,596500,2949,10,,250.0,0.04940801017113553,1.629819075074587,-3.0,238,0.0,-29.5,100.0,390.7857142857143,42.2883616667,-83.7404541667,796,0.0,0.0,62.86999893189999,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,598600,2949,10,,250.0,0.032173592888663304,1.771891093333675,4.0,235,0.0,2.6,100.0,389.5,42.288610277800004,-83.7399627778,803,0.0,0.0,61.270000457799995,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,601700,2949,10,,250.0,0.04197456617669622,1.5969100334397786,0.0,239,0.0,-10.0,100.0,391.5833333333333,42.2888819444,-83.7394763889,808,0.0,0.0,58.4899978638,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,604800,2949,10,,250.0,0.04332388715984605,1.4368006806323443,-2.0,239,0.0,-1.3333333333333333,100.0,392.25,42.2891258333,-83.73900305560001,814,0.0,0.0,53.1100006104,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,608000,2949,10,,250.0,0.061684116631853476,1.612628850475493,2.0,237,0.0,29.785714285714285,100.0,393.5,42.2893452778,-83.7385766667,820,0.0,0.0,38.0499992371,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,611100,2949,10,,250.0,0.09262175982291114,0.6263044911744604,0.0,239,0.0,21.928571428571427,100.0,394.07142857142856,42.2895961111,-83.7382977778,827,0.0,0.0,24.92000007630001,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,614200,2949,10,,250.0,0.11523533106466861,0.9078642817728668,-3.0,239,0.0,-11.071428571428571,100.0,394.5,42.289691388899996,-83.7380986111,834,0.0,0.0,23.8799991608,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,617300,2949,10,,250.0,0.09995143374767619,0.7553550918523361,0.0,236,0.0,-44.357142857142854,100.0,394.07142857142856,42.2895516667,-83.7378683333,841,0.0,0.0,42.7999992371,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,620400,2949,10,,250.0,0.059531668133699873,1.0587943961985409,0.0,236,0.0,-111.5,100.0,391.14285714285717,42.2894388889,-83.7375677778,848,0.0,0.0,59.8799972534,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,623500,2949,10,,250.0,0.0410724477110359,1.3807302801807295,2.0,236,0.0,-35.666666666666664,100.0,384.0,42.2892819444,-83.7371191667,855,0.0,0.0,61.309997558599996,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,625600,2949,10,,250.0,0.03289923214488045,1.3346484722134857,-2.0,238,0.0,6.1,100.0,387.2,42.2890752778,-83.7365844444,861,0.0,0.0,59.2799987793,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,629800,2949,10,,250.0,0.05586352576902927,1.3051873632262374,0.0,236,0.0,25.571428571428573,100.0,392.0,42.2888752778,-83.73607444439999,866,0.0,0.0,37.7099990845,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,632900,2949,10,,250.0,0.05771609092787503,1.0816646094217144,-1.0,236,0.0,-59.166666666666664,100.0,392.0,42.2886794444,-83.7355830556,873,0.0,0.0,50.8600006104,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,636000,2949,10,,250.0,0.05690810849952282,1.2822915305514977,0.0,235,0.0,-43.57142857142857,100.0,391.2857142857143,42.2885166667,-83.73518944439999,879,0.0,0.0,53.180000305200004,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,639200,2949,10,,250.0,0.05619207511784163,1.3440977508849223,1.0,235,0.0,-15.357142857142858,100.0,389.5,42.2883233333,-83.7347336111,886,0.0,0.0,54.409999847399995,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,642400,2949,10,,250.0,0.05486773245274122,1.2594970082531145,0.0,236,0.0,-25.142857142857142,100.0,389.5,42.288120277800004,-83.7342680556,893,0.0,0.0,55.079998016400005,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,645300,2949,10,,250.0,0.045694729517858905,1.5367563169397658,-4.0,236,0.0,-24.333333333333332,100.0,389.5,42.287932500000004,-83.7337661111,900,0.0,0.0,54.86999893189999,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,648400,2949,10,,250.0,0.045365836760296416,1.8330089724676581,0.0,232,0.0,-56.5,100.0,389.5,42.2876975,-83.73332527779999,906,0.0,0.0,56.0299987793,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,650700,2949,10,,250.0,0.044612713427182794,2.0912589190757287,-1.0,232,0.0,-50.75,100.0,387.75,42.2874141667,-83.7329208333,912,0.0,0.0,52.8999977112,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,653800,2949,10,,250.0,0.05590258082928989,1.1637306679783437,7.0,231,0.0,30.583333333333332,100.0,386.0,42.287087777800004,-83.7326394444,918,0.0,0.0,25.579999923699997,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,684500,2949,10,,250.0,0.08453346520515709,0.1938090652569276,0.0,238,0.0,1.375,100.0,391.1,42.2869052778,-83.7325777778,924,0.0,0.0,0.0,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,687400,2949,10,,250.0,0.5122950699534736,0.03725758316374648,0.0,238,0.0,-2.25,100.0,391.875,42.2868752778,-83.7326183333,944,0.0,0.0,4.8800001144400005,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,690400,2949,10,,250.0,0.20035916746609791,0.6811580602790049,0.0,238,0.0,-35.5,100.0,391.5,42.2868811111,-83.732615,948,0.0,0.0,22.459999084499998,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,692700,2949,10,,250.0,0.10102849661349239,1.1659433904385064,0.0,238,0.0,-42.166666666666664,100.0,390.25,42.2867744444,-83.73255638890001,954,0.0,0.0,27.979999542199998,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,695800,2949,10,,250.0,0.06435714504433684,0.6578491533985621,0.0,238,0.0,-31.1,100.0,389.0,42.2865919444,-83.7324469444,960,0.0,0.0,31.98999977110001,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,698800,2949,10,,250.0,0.08064791774009997,0.4001861800083801,-1.0,238,0.0,-97.07142857142857,100.0,390.42857142857144,42.2864936111,-83.7321941667,965,0.0,0.0,56.4199981689,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,702100,2949,10,,250.0,0.04409588094344456,0.6434230967689497,-1.0,237,0.0,-200.21428571428572,100.0,391.5,42.2864919444,-83.73169055560001,972,0.0,0.0,80.0599975586,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,705200,2949,10,,250.0,0.037549584190178245,0.9245273081831266,1.0,236,0.0,-12.0,100.0,386.5,42.2865436111,-83.7309944444,979,0.0,0.0,78.7399978638,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,708400,2949,10,,250.0,0.03832370424645848,0.8637870843001272,-2.0,237,0.0,-5.071428571428571,100.0,388.0,42.2866513889,-83.73021444439999,986,0.0,0.0,77.2900009155,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,711200,2949,10,,250.0,0.02578703858691401,0.6023353278464452,2.0,235,0.0,-30.7,100.0,390.0,42.2867494444,-83.7294622222,993,0.0,0.0,78.0499954224,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,714400,2949,10,,250.0,0.03829016175193997,0.6274513073450074,0.0,237,0.0,-22.357142857142858,100.0,389.42857142857144,42.2867541667,-83.7287033333,998,0.0,0.0,78.6999969482,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,717500,2949,10,,250.0,0.031764017463009435,0.7104585984428321,-5.0,237,0.0,-14.0,100.0,389.0,42.2867747222,-83.7279291667,1005,0.0,0.0,78.5199966431,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,719800,2949,10,,250.0,0.03187916434872816,0.701824932458296,0.0,232,0.0,-25.5,100.0,389.5,42.2868338889,-83.7271691667,1011,0.0,0.0,78.1299972534,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,724000,2949,10,,250.0,0.044606696095602576,0.8441896179234025,2.0,232,0.0,-50.9375,100.0,388.25,42.28688,-83.72636444439999,1017,0.0,0.0,80.16999816890001,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,727100,2949,10,,250.0,0.03719694428762817,0.6509752151643035,3.0,234,0.0,-47.92857142857143,100.0,387.0,42.2868908333,-83.7253019444,1025,0.0,0.0,80.3699951172,80.1,59.0
2018-08-24,295.527055593,USW00094847,Detroit,730200,2949,10,,250.0,0.037572769661894254,0.6523544198839742,0.0,237,0.0,-36.07142857142857,100.0,387.42857142857144,42.286913055599996,-83.7244994444,1032,0.0,0.0,79.1100006104,80.1,59.0
